uid,date,tags,category,tracking number,title,text,region,attack on,complex attack,reporting unit,unit name,type of unit,friendly WIA,friendly KIA,HN WIA,HN KIA,Civ WIA,Civ KIA,Enemy WIA,Enemy KIA,Enemy detained,MGRS,Latitude,Longitude,Originator group,Updated by group,unk1,unk2,Affiliation,DColor,Classification
BABC4EB4-1372-51C0-59C528146440B02E,2009-07-27 04:00:00,Explosive Hazard,IED Explosion,20090727040041SPR965748,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) I CO. 2 RIFLES : 1 CF KIA ,"FF reported that while conducting NFO patrol, they struck an IED that resulted in 1 x KIA. Following the explosion, INS engaged with RPG fire (FP: 41SPR 963 771). CAS (A-10) is on station trying to locate INS. Angel Flight has been released to evacuate the casualty.

UPDATE:
0546Z - UNK x INS engaged NPVCP(?) with 3-4 bursts of automatic fire. FP in UNK. FF are returning to FOB.

BDA: 1 x ISAF KIA (GBR), no damage reported.

**EVENT CLOSED AT 0851Z**",RC SOUTH,ENEMY,TRUE,TF H / TF South JOC Watch,I Co. 2 RIFLES,CF,0,1,0,0,0,0,0,0,0,41SPR965748,32.29277039,65.08680725,TF South JOC Watch,J3 ORSA,(ISAF) FFIR 1 FATALITY OR SERIOUS INJURY TO ISAF / USFOR-A / ESF (CAT A OR CAT B),TF South JOC Watch,ENEMY,RED,SECRET
B608D63B-1517-911C-C51C5DCEDA61C3EC,2009-07-27 04:00:00,Explosive Hazard,Interdiction,20090727040042SXF3620008800,(EXPLOSIVE HAZARD) INTERDICTION RPT  (RCIED)  : 0 INJ/DAM,"At 270400D*JUL09 an suspect person was monitored with the camp eye as he dug a hole and put down a suspect object likely an IED by grid 42S XF 36200 08800. The suspect object was placed on the road next to a earth embankment. The IRT was alerted and moved to the position where the suspect object could be. 
The IED was placed behind a bend on the left side of the road. On the same day a DEU ISAF convoy should take this road in direction Yaftal-E Sofla. The DEU ISAF convoy didn't leave the camp. 
The EOD worked on the position and found a real IED. 
In the vicinity of the IED location was placed a Jammer.
The IED consist of a pressure cooker, a remote car door look device, a battery pack and cable. All pieces were together in the hole. The IED was a RCIED and it was ready to wor",RC NORTH,ENEMY,,J3 ORSA,,CF,0,0,0,0,0,0,0,0,0,42SXF3620008800,36.21446228,70.51525116,J3 ORSA,J3 ORSA,,,ENEMY,RED,SECRET
D01252F9-5D76-4082-9709-2E8B4C3EBF5A,2009-07-27 04:02:00,Enemy Action,Direct Fire,41RPR26684096132009-07#2359.02,(ENEMY ACTION) DIRECT FIRE RPT  (Small Arms) 2 COY 1 WG : 0 INJ/DAM,"2 COY 1 WG reported that while conducting a NFO patrol, INS engaged with accurate SAF from compound at GR 41R PR 26315 09708. FF returned fire and are observing the area.

UPDATE 1219D*: 
INS fired 1 x shot onto FF from FP at GR 41R PR 26731 09632. FF observing the area to PID INS.

UPDATE 1510D* 
TIC has closed. No casualties or damage reported.

***Event closed at 1516D*",RC SOUTH,ENEMY,,A SIGACTS MANAGER,2 COY 1 WG,CF,0,0,0,0,0,0,0,0,0,41RPR2668409613,31.71490669,64.3370285,RC (S),J3 ORSA,,,ENEMY,RED,SECRET
0x080e00000122a18f3a8a160d7dec6a0b,2009-07-27 04:03:06,Explosive Hazard,IED Explosion,20096274342SWC9260006800,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) TF STEEL  : 1 CIV KIA 2 CIV WIA ,"FF reported that at the KHOLBESAT BAZZAR an IED Detonated.  BDA: 1 X LN Killed,  2 x LN Wounded(CAT UNK).  NFTR.  Event closed.",RC EAST,ENEMY,,A SIGACTS MANAGER,TF STEEL ,ANSF,0,0,0,0,2,1,0,0,0,42SWC9260006800,33.49671936,69.99687195,,J3 ORSA,,,ENEMY,RED,SECRET
5045B03C-7516-4CB9-8C24-5D76624759F8,2009-07-27 04:07:00,Enemy Action,Direct Fire,41RPR62640309502009-07#2349.03,"(ENEMY ACTION) DIRECT FIRE RPT  (Small Arms,RPG) C COY GHR : 0 INJ/DAM","C COY GHR reported that while conducting a NFO patrol, INS engaged with SAF and RPG from FPs GRs 41R PR 62876 31006 and 41R PR 62815 30870. FF returned fire with SAF, HMG and UGL (under sling grenade launcher). No casualties or damage reported.

UPDATE 0717D*
ASOC reported that CAS IO went kinetic with 1xGBU12 at 41R PR 62694 31064. 4x INS in treeline, direct hit. No BDA reported att. (GEOsit shows populated area, compunds within 90m from POI)

BDAR received at 1135D* 
FF engaged with 105 mm artillery HE rounds. INS were suppressed. FF were able to disengage. Target GR was at 41R PR 6300 3120 (iGEOSit shows that the above mentioned grids correspond to a non populated area). Terrain was rural open. No CIV were PID IVO target area. No collateral damage caused. Battle damage recordings are not available. The next higher Comd was consulted. The enemy engaged presented, in the opinion of the ground forces, an imminent threat. No casualties or damage reported.

***Event closed at 1502D*",RC SOUTH,ENEMY,,A SIGACTS MANAGER,C COY GHR,CF,0,0,0,0,0,0,0,0,0,41RPR6264030950,31.90278053,64.71994781,RC (S),J3 ORSA,,,ENEMY,RED,SECRET
BB107E8B-C9AB-74D4-3A6276CCA84EAA58,2009-07-27 04:15:00,Explosive Hazard,IED Hoax,20090727041541RPQ1398028900,(EXPLOSIVE HAZARD) IED HOAX RPT   2/8 USMC IVO  (ROUTE REDSKINS): 0 INJ/DAM,"WHEN: 27 0945 D JULY 09
WHO  GOLF: 2/8 IED FIND / SAF
WHERE: 41RPQ 13980 28900 1.37 MILES NORTH EAST OF COP KOSTAY
WHAT: IED / SAF

EVENT: WHILE CONDUCTING A MOUNTED PATROL GOLF 2/8 IDENTIFED A PIED DESCRIBED AS A ROCK PILE WITH A COMMAND WIRE RUNNING TO IT.  THE PATROL CORDONED THE AREA.  WHILE IN CORDON, THE UNIT RECEIVED 10-15 RDS SAF FROM THE N.  ANA WITH THE PATROL RETURNED FIRE, HOWEVER THE MARINES DID NOT DUE TO LACK OF PID. EOD INVESTIGATED THE SITE AND CONFIRMED THERE WAS NO IED. ALL UNITS CONTINUED MISSION.

BDA: NO CASUALTIES OR DAMAGE REPORTED.
ISAF REF # 07-2371 (CLOSED)
",RC SOUTH,ENEMY,,2ND MEB SWO,2/8 USMC,CF,0,0,0,0,0,0,0,0,0,41RPQ1398028900,30.98814964,64.19374084,2ND MEB SWO,J3 ORSA,,,ENEMY,RED,SECRET
BAB455B5-1517-911C-C53B5B2151DA7080,2009-07-27 05:12:00,Explosive Hazard,IED Explosion,20090727051242SXC0107004290,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (CWIED) 1431ST ENG CO IVO  (ROUTE CHAINSAW): 0 INJ/DAM,"TF STEEL reported that while conducting a mounted patrol, RCP 7 struck an IED that was a partial det.  EOD located a Trip-Wire IED with a main charge of 40-50lbs of UBE.  EOD conducted a controlled detonation of the main charge, no injuries or damage reported.  At 0556Z,  FF reported another IED strike causing damage to GPR on Husky, FF will self recover.   FF conducted PBA and CM.  No injuries reported.  NFTR.  Event closed.",RC EAST,ENEMY,,TF STEEL/TF East JOC Watch,1431st Eng Co,CF,0,0,0,0,0,0,0,0,0,42SXC0107004290,33.47331619,70.0877533,TF East JOC Watch,J3 ORSA,,,ENEMY,RED,SECRET
BBD9F966-E874-00D0-316D609E551845D6,2009-07-27 09:12:00,Explosive Hazard,Unexploded Ordnance,20090727091241RPR1284923082,(EXPLOSIVE HAZARD) UNEXPLODED ORDNANCE RPT   1ST CEB  USMC : 0 INJ/DAM,"WHEN: 27 1342D JUL 2009
WHO: APOLLO 1
WHERE: 41R PR 12849 23082
WHAT: UXO

EVENT:  WHILE SWEEPING AROUND CAMP LEATHERNECK  FOR THE PLANNED EXPANSION OF THE BASE, APOLLO 1 DISCOVERED (1) 60 MM MORTAR ROUND.  THE UNIT CORDEONED THE AREA AND REQUESTED EOD.  EOD ARRIVED ON SITE AND CONDUCTED A CONTROLLED DETONATION OF THE UXO AT 1630.

BDA: NO CASUALTIES OR DAMAGE REPORTED.
ISAF REF # 07-2393 (CLOSED)
",RC SOUTH,ENEMY,,2ND MEB SWO,1ST CEB  USMC,CF,0,0,0,0,0,0,0,0,0,41RPR1284923082,31.83784676,64.19260406,2ND MEB SWO,1ST CEB S2,,,ENEMY,RED,SECRET
9A782B50-B62A-4931-BBEA-91094B7CA402,2009-07-27 04:15:00,Friendly Action,Other,41SPR74800487002009-07#2362.04,(Friendly Action) Other rpt RC (S),"C Coy 2 RIFLES Providing FP to PB WISHTAN. INS engaged CHINOOK HELICOPTER with RPG air burst from POSS FP GR 41S PR 7535 4841. FF stood to and are observing the area.

UPDATE 1007D*: 
At 0932D*, 3 x FAM fired SAF onto PB WISHTAN from FP at GR 41S PR 749 489. 1 x REAPER will be following the FAM. No casualties or damage reported.


***Event closed at 1551D*
UPDATE 1059D*
AH PID 2 x INS with LBW. AH engaged with 60 x 30mm. JTAC on the ground observed battle damage and directed fire. (Compliant to ROE 429A, Higher HQ aware)

UPDATE 1324D*
At 1210D*, FF observed 7 x FAM, 1 of them was laying an IED, 1 was covering and 5 others were in overwatch at GR 41S PR 75960 48045. FF fired 1 x Hellfire (type november) resulting in 2 x INS killed. BDAR to follow. BDA: No battle damage. 2 x INS killed.

BDAR 1333D* 
VOODOO 01 (Reaper UAV) fired 1 x Hellfire (Kilo Type) at GR 41S PR 75960 48065. There were 2 x PID INS which comprised part of the team laying the IED resulting in 2 x INS killed. The area was considered light urban and there were no CIV ID IVO the target before engagement within reasonable certainty. There was no damage to infrastructure and VOODOO 01 also provided BDA recording. There was no follow up support requested to confirm BDA. The next higher Comd was consulted. The enemy engaged presented, in the opinion of the ground forces, an imminent threat. BDA: 2 x INS killed.2 Killed None(None) Insurgent
",RC SOUTH,FRIEND,TRUE,A SIGACTS MANAGER,C Coy 2 RIFLES,CF,0,0,0,0,0,0,0,2,0,41SPR7480048700,32.06102753,64.8516922,RC (S),A SIGACTS MANAGER,,,FRIEND,BLUE,NATO CONFIDENTIAL Releasable to GCTF
C898AD33-61FD-44D7-AACA-7495B5D4A9B2,2009-07-27 04:20:00,Enemy Action,Direct Fire,41RPQ14681969322009-07#2363.01,(ENEMY ACTION) DIRECT FIRE RPT  (Small Arms) B COY 4 RIFLES : 0 INJ/DAM,"B Coy 4 RIFLES reportet that while manning FOB PARAANG, INS engaged with SAF from FP GR 41R PQ 13879 97127 
FF returned fire with organic weapons, and requested mortar fire.

UPDATE 1513D* 
FF returned to normal. No casualties or damage reported.

***Event closed at 1519D*",RC SOUTH,ENEMY,,A SIGACTS MANAGER,B Coy 4 RIFLES,CF,0,0,0,0,0,0,0,0,0,41RPQ1468196932,31.60178566,64.20889282,RC (S),J3 ORSA,,,ENEMY,RED,SECRET
BACF3DE4-1517-911C-C55E52FF3FD47872,2009-07-27 04:26:00,Explosive Hazard,IED Found/Cleared,20090727040442SVC7742074110,(EXPLOSIVE HAZARD) IED FOUND/CLEARED RPT  (CWIED) 2-87 IN : 0 INJ/DAM,"2-87TH reported that while conducting a mounted patrol, found an IED.  While investigating the site FF received SAF and IDF from UKN number of INS.   EOD conducted a controlled detonation of the IED, no injuries reported.  FRA OMLT came to site and made repairs to road.  A INS FP was found near a qalat that was searched.  The road was repaired and all FF RTB.  NFTR.  Event closed.",RC EAST,ENEMY,FALSE,2-87 IN/TF East JOC Watch,2-87 IN,CF,0,0,0,0,0,0,0,0,0,42SVC7742074110,34.10756683,68.75518036,TF East JOC Watch,J3 ORSA,,,ENEMY,RED,SECRET
45E26A60-DDE1-49BC-84DE-A8C7F60DF681,2009-07-27 04:31:00,Explosive Hazard,Unexploded Ordnance,42SWD32412252952009-07#2394,(EXPLOSIVE HAZARD) UNEXPLODED ORDNANCE RPT   ITA BG : 0 INJ/DAM,ITA BG reportet that on 270900D*July09 two artillery rounds (2 x RUSSIAN CARTRIDGE CASE cal. 115mm F.F.E.) were found in Camp Blackhorse at 42S WD 32412 25295. Area has been marked with engineer tape and stack of rocks. ANA and ODA provoded security on site. ITA EOD has removed the UXO on 271000D*JULY2009. No casualties or damage reported.,RC CAPITAL,ENEMY,,TF PALADIN LNO,ITA BG,CF,0,0,0,0,0,0,0,0,0,42SWD3241225295,34.56890869,69.35334778,RC (C),TF PALADIN LNO,,,ENEMY,RED,SECRET
BA86BF9A-1517-911C-C53A5D269491ED7F,2009-07-27 04:35:00,Explosive Hazard,IED Found/Cleared,20090727043542SVC9754024510,(EXPLOSIVE HAZARD) IED FOUND/CLEARED RPT  (VOIED) TF SPARTAN / 3-71 CAV IVO  (ROUTE WEST VIRGINA): 0 INJ/DAM,"3-71 CAV Reported that while conducting a mounted patrol, RCP 12B found a VOIED consisting of a Pressure plate and TC-6 mine along West Virginia.  EOD conducted a controlled detonation , no injuries or damage reported.  Event closed ",RC EAST,ENEMY,,TM LOGAR/TF East JOC Watch,TF Spartan / 3-71 CAV,CF,0,0,0,0,0,0,0,0,0,42SVC9754024510,33.66046143,68.97346497,TF East JOC Watch,J3 ORSA,,,ENEMY,RED,SECRET
38734A05-9E10-4C16-A55D-97911805156D,2009-07-27 04:40:00,Friendly Action,Escalation of Force,41RPR61700256002009-07#2365.01,(FRIENDLY ACTION) ESCALATION OF FORCE RPT   D COY LD 2 MERCIAN : 0 INJ/DAM,"D COY LD 2 MERCIAN reported that while manning FOB KEENAN, FF observed 1 x FAM acting suspiciously around a previous IED site at 41R PR 617 256. FF fired 1 x 7.62mm warning shot. 

UPDATE 0950D* 
Suspicious person has left the area. The situation in the area is calm. No casualties or damage reported.

***Event closed at 0953D*",RC SOUTH,FRIEND,,A SIGACTS MANAGER,D COY LD 2 MERCIAN,CF,0,0,0,0,0,0,0,0,0,41RPR6170025600,31.85466766,64.70911407,RC (S),J3 ORSA,,,FRIEND,BLUE,SECRET
0x080e00000122aaa9870b16dbe2484d9a,2009-07-27 04:48:46,Enemy Action,Direct Fire,200962744842SYD1705192153,(ENEMY ACTION) DIRECT FIRE RPT  (Small Arms) C/3-61 (TF DESTROYER) : 0 INJ/DAM,"Event Title:D11 0454Z
Zone:0WIA/0KIA
Placename:ISAF #07-2398
Outcome:null

TIER 3

********SALTUR*********
S: 1-3 AAF 
A: SAF
L: F: 42SYD 17051 92153	
    E: YD 16580 92420
T: 0454
R: SAF/IDF
*********SALTUR**********

0455 GUns hot COP Pirtle King

0503 Guns hot Lowell

!!!FIRE MISSION!!!
OBS: CB26	
FU LOC: Bostick 155mm
TGT LOC:YD 16288 92428
MAX ORD: 40000 FT MSL
GTL AZ:244deg
TOF SEC93 
CAN DROP: N/A
TGT DESC:tic
!!!FIRE MISSION!!

0510 Guns cold Bostick

""MISSION FIRED REPORT FOLLOWS: 155mm --- 4xHE ---PID  ------Guns cold-all rounds OB safe, EOM"" GUN COLD BOstick

[05:12] <ColdBlood_BTLNCO> negative contact still, cold on all systems, request to end TIC

[07:00] <ColdBlood_BTLNCO> OP BA takes single sniper shot att. impacted somwhere close to N tower

[09:11] <ColdBlood_BTLNCO> OP BA receives one sniper shot from house vic YD 1610 9179

  [09:37] <ColdBlood_BTLNCO> sit update: OP BA returns fire from single sniper shot with mark48, OP BA receives another LLVI hit with LOB: 230, men say no one was hurt, also SWAT reading from single sniper shot LOB: 230 at 885m, same distance and direction to that house

0948z  AWT going off station checked out area and couldn't id  any AAF only non-combatants

[11:28] <ColdBlood_BTLNCO> OP BA takes contact vic their south tower, they believe contact initiated from their YD 18800 90600.  Still sinlgle shot engagements.

[11:35] <ColdBlood_BTLNCO> guns going hot at COP PK  att YD 1855 9105

1140 OP Bari Alai rpts machine gune fire at YD 1855 9105 

****SALTUR FOLLOWS******
Size: 3-5x AAF
Activity: SAF
Location: F:YD 17051 92153
                 E:YD 18800-90600, YD 1631-9100
Time: 1553L
Unit: 3/C/3-61
Remarks: Returned fire with small arms fire and 120mm mortars
*****END OF REPORT*******

[11:48] <Coldblood2> OP BA reports 1x Personnel moving into a house SW of OP BA no PID on weapons

[11:49] <Coldblood2> OP BA reports 100% on weapons, personnel, and equipment ATT

!!!FIRE MISSION!!!
OBS:  CB 36
FU LOC: COP PK/ 120mm
TGT LOC: YD 19400 91300 
MAX ORD: 4813 
GTL AZ: 3948
TOF: 45s	
CANISTER/ROUND DROP: 
TGT DESC: saf
 !!!FIRE MISSION!!!

""MISSION FIRED REPORT FOLLOWS: 120MM --- 3x HE --- -- GUNS COLD - ALLL ROUNDS OB SAFE, EOM: OP BARI ALAI TGT: YD 19400 91300

1210 Guns Hot Bostick firing 155 vic 42SYD 15430 91510

!!!FIRE MISSION!!!
OBS: cb36	
FU LOC: Bostick 155mm
TGT LOC:yd 1543 9115
MAX ORD: 40000 FT MSL
GTL AZ:237deg
TOF SEC 90
CAN DROP: N/A
TGT DESC:TIC
 !!!FIRE MISSION!!

 ***SALTUR FOLLOWS******
 Size: 	5-7 AAF
 Activity: SAF
 Location: YD 18800-90600
 Time: 1640L
 Unit: 3/C/3-61
Remarks: Returned fire with small arms fire
*****END OF REPORT*******

[12:18] <Coldblood2> OP BA reports 4x rounds firing from south side of OP

[12:24] <Coldblood2> OP BA reports LLVI indicates AAF are stating to keep shooting and once 155's impacted AAF stated keep low and stay quite

""MISSION FIRED REPORT FOLLOWS: 155mm --- 8xHE ---PID  ------Guns cold-all rounds OB safe, EOM"" GUN COLD BOstick\

[12:37] <Coldblood2> OP BA 100% on men, weapons, and equipment

*********TIC CLOSED******

Ammunition EXP...so far

80X 7.62link,
150X .50CAL,
5x 7.62LR",RC EAST,ENEMY,FALSE,A SIGACTS MANAGER,C/3-61 (TF DESTROYER),CF,0,0,0,0,0,0,0,0,0,42SYD1705192153,35.14888382,71.38269043,,A SIGACTS MANAGER,,,ENEMY,RED,SECRET
0x080e00000122b1bc668f16dc9877b5c6,2009-07-27 04:51:46,Enemy Action,Direct Fire,200962745142SWD6278155349,"(ENEMY ACTION) DIRECT FIRE RPT  (RPG,Small Arms) TF KORRIGAN W/ ANA : 1 HNSF WIA ","Event Title:D1 0345Z
Zone:null
Placename:ISAF #07-2356
Outcome:null

S:  1-5 AAF
A: SAF
L:  42SWD 62781 55349
U:  SPIKE-6, ANA
T:  0550L
R:  RETURNING FIRE. ENEMY 150M W OF POSITION

0454Z: ELEMENTS STILL IN CONTACT ATT

0459Z: SPIKE 6 AND ANA BROKE CONTACT, BUT THERE IS STILL AN ENEMY PRESENCE IN THE AREA.

0501Z: SPIKE MOVING IVO 42SWD 627 557

0510Z: SPIKE AT 42SWD 6275 5537; GRID IS CENTERPOINT OF BLOCKING POS.

0533Z: SPIKE BLOCKING POS SET @ 6271/5538 THE GRID IS FOR THE SW CORNER OF POSITION

0612Z: SPIKE RECEIVES RPG FIRE FROM SAME LOC AS EARLIER FIRE

0618Z: ENEMY AT 625 553; 2 RPG SUSTAINED MACHINE GUN BURST. 3 OR MORE PAX

0619Z: NO LONGER IN CONTACT

0628Z: SPIKE AND ANA RECEIVE HEAVY SAF AND RPG FIRE (POSS MORTAR ROUNDS)

0631Z: ANA SOLDIER REPORTED HAVING SERIOUS INJURY

0645Z: 1 WIA. WOUND TO INNER THIGH W/ HEAVY BLEEDING. BLEEDING IS CONTROLLED ATT. FRENCH ARE MOVING TO SPIKE LOCATION TO GET ANA WIA AND MOVE HIM TO FRENCH DOC POS. FRENCH DOC POSITION IS 42SWD 630 553

0652Z: RED 5 IS CONDUCTING MEDICAL CARE ON ANA SOLDIER ATT AND WILL BE TRANSFERING HIM TO FRENCH DOC SHORTLY

0711Z: SPIKE ELEMENTS BEGINNING TO DISENGAGE

0735Z: SPIKE MOVING TO LINK UP POINT. FLT 628 560 . THEY ARE NORTH OF WADI. 

0937Z: SPIKE RP KB 2/6/1US  13/65 ANA

EVENT CLOSED @ 0939Z",RC EAST,ENEMY,TRUE,A SIGACTS MANAGER,TF KORRIGAN W/ ANA,ANSF,0,0,1,0,0,0,0,0,0,42SWD6278155349,34.83850479,69.68664551,,A SIGACTS MANAGER,,,ENEMY,RED,SECRET
BACEAB73-1372-51C0-59CBC5800D4F44F2,2009-07-27 05:00:00,Explosive Hazard,IED Suspected,20090727050041RPQ29509715,(EXPLOSIVE HAZARD) IED SUSPECTED RPT   ANP : 0 INJ/DAM,"ANP via OCCP reported finding a POSS IED. IED consists of a mine and a grenade. AUP have cordoned the area and are investigating. 

No casualties or damage reported.",RC SOUTH,ENEMY,,TF H / TF South JOC Watch,ANP,ANSF,0,0,0,0,0,0,0,0,0,41RPQ29509715,31.60217857,64.36509705,TF South JOC Watch,TF South JOC Watch,,,ENEMY,RED,SECRET
9E1833E5-4984-4748-9D92-1333850A2DFB,2009-07-27 05:14:00,Enemy Action,Direct Fire,41SPR66600834002009-07#2368.03,"(ENEMY ACTION) DIRECT FIRE RPT  (Small Arms,RPG) B COY 2 RRF : 0 INJ/DAM","B Coy 2 RRF reported that while manning PB WOQAB., INS engaged with SAF from FPs GRs 41S PR 6675 8385, 41S PR 6660 8391, 41S PR 6624 8413. FF returned fire with GPMG and GMG and are preparing to engage with artillery and mortars fire missions. 

BDAR received at 1118D* 
FF engaged with 2 x 105mm HE artillery rounds (Dragon mode). Target GR was at 41S PR 6824 8414 INS FP (iGEOSit shows that the above mentioned grids correspond to a non populated area). Terrain light urban. No CIV PID IVO target area. No collateral damage caused. Green Eyes UAV will conduct BDA. No follow up intended. The next higher Comd was consulted. The enemy engaged presented, in the opinion of the ground forces, an imminent threat.

UPDATE 1154D* 
At 270957D* Roshan Tower fired 2 x DRAGON (105 mm artillery) rounds, both rounds were a good hit on the compound INS BDA not known. INS BDA for entire TIC unknown.

UPDATE 1205D* 
AT 1152D* INS fired RPG onto PB WOQAB from FP at GR 41S PR 6706 8334. 
FF returned fire with GPMG and GMG.Contact ceased. NFTR 

BDA: No battle damage.  

***Event closed at 1255D*.",RC SOUTH,ENEMY,,A SIGACTS MANAGER,B Coy 2 RRF,CF,0,0,0,0,0,0,0,0,0,41SPR6660083400,32.37516403,64.77092743,RC (S),J3 ORSA,,,ENEMY,RED,SECRET
CE5C0377-3056-456D-86EF-28CF271F7C8E,2009-07-27 05:27:00,Enemy Action,Ambush,41SNV04931045892009-07#2367.03,"(ENEMY ACTION) AMBUSH RPT  (Small Arms,RPG) ANP : 3 HNSF WIA ","ARSIC W reportet that while 40 x ANP delivering water north of Sangatesh they were engaged by INS. Ambush occuring between 41SNV 04931 04589 and 41SNV 09200 09300.

UPDATE 1025D* 
PRT QEN requested CAS to support ANP. 1 x B-1 IB. 

UPDATE 1140D* 
PRT QEN reported that TIC is over. INS used SAF and RPG. Initial BDA is 1 x ANP vehicle heavly damaged, 3 x ANP WIA ATT ground evacuated to R1 in QEN.

UPDATE 1454D* 
After medical assesment in R1 QEN the 3 X ANP WIA were declared CAT. B and ATT are MEDEVACed from QEN to R2 HRT by mix MM(W) 07-27 A.

UPDATE 1605D* 
MM(W) 07-27 A landed in FSB Herat at 1542D*

UPDATE 1755D* 
3x ANP are in surgery under observation at the ROLE2 HRT. NFI, event is considered closed. 

***Event closed at 1758D*3 Wounded in Action, Category B afghan(AFG) ANP
",RC WEST,ENEMY,,A SIGACTS MANAGER,ANP,ANSF,0,0,3,0,0,0,0,0,0,41SNV0493104589,35.2844429,63.05422592,RC (W),A SIGACTS MANAGER,,,ENEMY,RED,SECRET
BFDC5A54-1517-911C-C5AB30AF2D40B2A4,2009-07-27 05:36:00,Enemy Action,Direct Fire,20090727053642SXD7286534622,"(ENEMY ACTION) DIRECT FIRE RPT  (RPG,Small Arms) A 1-32 IN  : 2 CF WIA ","SIZE:3-5 X AAF
ACTIVITY:IDF,SAF
LOCATION POI:UNK 
LOCATION POI:UNK
LOCATION POI VIC 42SXD  7333 3396 HLZ
LOCATION POI VIC 42SXD  7333 3396 HLZ
LOCATION POO:42SXD 740 332
TIME:1955z
UNIT:A/1-32 COP PENICH
RESPONSE:WORKING FIRE MISSION, SAF, 120MM

2006: HAVE EYES ON ENEMY PAX WITH WPNS, ENGAGING WITH SAF, STILL WORKING FIRE MISSION

2012: COP PENICH MAIN BELIEVE THE IDF WAS RPGS, THERE WERE 4-5 IMPACTS IN RAPID SUCCESSION

2017: COP PENICH MAIN STILL RECEVING SPORADIC SAF FROM THE EAST

2330: AAF ARE MOVING BACK TO A HISTORICAL POO SITE AT GRID 42SXD 74728 30389 

2033: SHOT FIRE MISSION120MM 42SXD 740 332

2036: COP PENICH IS GREEN ON M/W/E 

2047: END OF 120MM FIRE MISSION 42SXD 740 332 ENEMY SUPPRESSED 

2117: UPDATE 
ALL IDF ROUND WERE RPG ROUNDS
2X RPG ROUNDS IMPACTED ON COP PENICH NO BDA

PID CONFIRMED BY NODS, PAS-13S, MUZZLE FLASHES

2132:WE HAVE TWO MINOR INJURIES FROM THE ATTACK. CAG1984 FALL WITH CUT ABOVE LEFT EYE,  CAL1238 MINOR SHRAPNEL WOUND TO LEFT SHIN BOTH SOLDiERS ARE RTD

2052: 
**********CLOSED*********

120MM X 10HE 
120MM X 2WP
7.62LINK X 1200
5.56BALL X 200
5.56LINK X 450
40MM X 1HE",RC EAST,ENEMY,,TF MTN Warrior SIGACT Manager,A 1-32 IN ,,2,0,0,0,0,0,0,0,0,42SXD7286534622,34.63894272,70.88600922,TF MTN Warrior SIGACT Manager,A SIGACTS MANAGER,,,ENEMY,RED,SECRET
